label,num_features,reduction_methos,sensivity,specificity,precision
disco,193,LDA,0.9,0.8388888888888889,0.3829787234042553
disco,196,LDA,0.9,0.8444444444444444,0.391304347826087
hiphop,1,None,0.95,0.7222222222222222,0.2753623188405797
hiphop,4,None,0.55,0.8611111111111112,0.3055555555555556
hiphop,7,None,0.6,0.8722222222222222,0.34285714285714286
hiphop,10,None,0.6,0.8722222222222222,0.34285714285714286
hiphop,13,None,0.6,0.8722222222222222,0.34285714285714286
hiphop,16,None,0.6,0.8611111111111112,0.32432432432432434
hiphop,19,None,0.65,0.8555555555555555,0.3333333333333333
hiphop,22,None,0.6,0.8722222222222222,0.34285714285714286
hiphop,25,None,0.6,0.8555555555555555,0.3157894736842105
hiphop,28,None,0.55,0.8833333333333333,0.34375
hiphop,31,None,0.55,0.8777777777777778,0.3333333333333333
hiphop,34,None,0.55,0.8777777777777778,0.3333333333333333
hiphop,37,None,0.5,0.9055555555555556,0.37037037037037035
hiphop,40,None,0.5,0.9055555555555556,0.37037037037037035
hiphop,43,None,0.5,0.9,0.35714285714285715
hiphop,46,None,0.45,0.9277777777777778,0.4090909090909091
hiphop,49,None,0.55,0.9222222222222223,0.44
hiphop,52,None,0.55,0.9333333333333333,0.4782608695652174
hiphop,55,None,0.6,0.9388888888888889,0.5217391304347826
hiphop,58,None,0.6,0.9333333333333333,0.5
hiphop,61,None,0.6,0.9388888888888889,0.5217391304347826
hiphop,64,None,0.6,0.9388888888888889,0.5217391304347826
hiphop,67,None,0.5,0.9444444444444444,0.5
hiphop,70,None,0.55,0.9444444444444444,0.5238095238095238
hiphop,73,None,0.45,0.9444444444444444,0.47368421052631576
hiphop,76,None,0.4,0.9388888888888889,0.42105263157894735
hiphop,79,None,0.4,0.95,0.47058823529411764
hiphop,82,None,0.45,0.9388888888888889,0.45
hiphop,85,None,0.35,0.9333333333333333,0.3684210526315789
hiphop,88,None,0.4,0.9444444444444444,0.4444444444444444
hiphop,91,None,0.35,0.9555555555555556,0.4666666666666667
hiphop,94,None,0.3,0.9722222222222222,0.5454545454545454
hiphop,97,None,0.3,0.9777777777777777,0.6
hiphop,100,None,0.3,0.9722222222222222,0.5454545454545454
hiphop,103,None,0.3,0.9777777777777777,0.6
hiphop,106,None,0.2,0.9777777777777777,0.5
hiphop,109,None,0.2,0.9833333333333333,0.5714285714285714
hiphop,112,None,0.2,0.9833333333333333,0.5714285714285714
hiphop,115,None,0.15,0.9777777777777777,0.42857142857142855
hiphop,118,None,0.15,0.9777777777777777,0.42857142857142855
hiphop,121,None,0.1,0.9777777777777777,0.3333333333333333
hiphop,124,None,0.1,0.9777777777777777,0.3333333333333333
hiphop,127,None,0.15,0.9666666666666667,0.3333333333333333
hiphop,130,None,0.1,0.9777777777777777,0.3333333333333333
hiphop,133,None,0.1,0.9833333333333333,0.4
hiphop,136,None,0.1,0.9833333333333333,0.4
hiphop,139,None,0.05,0.9833333333333333,0.25
hiphop,142,None,Null,Null,Null
hiphop,145,None,Null,Null,Null
hiphop,148,None,Null,Null,Null
hiphop,151,None,Null,Null,Null
hiphop,154,None,Null,Null,Null
hiphop,157,None,Null,Null,Null
hiphop,160,None,Null,Null,Null
hiphop,163,None,Null,Null,Null
hiphop,166,None,Null,Null,Null
hiphop,169,None,Null,Null,Null
hiphop,172,None,Null,Null,Null
hiphop,175,None,Null,Null,Null
hiphop,178,None,Null,Null,Null
hiphop,181,None,Null,Null,Null
hiphop,184,None,Null,Null,Null
hiphop,187,None,Null,Null,Null
hiphop,190,None,Null,Null,Null
hiphop,193,None,Null,Null,Null
hiphop,196,None,Null,Null,Null
hiphop,1,PCA,1.0,0.0,0.1
hiphop,4,PCA,0.55,0.8555555555555555,0.2972972972972973
hiphop,7,PCA,0.6,0.8611111111111112,0.32432432432432434
hiphop,10,PCA,0.6,0.8611111111111112,0.32432432432432434
hiphop,13,PCA,0.6,0.8611111111111112,0.32432432432432434
hiphop,16,PCA,0.65,0.8611111111111112,0.34210526315789475
hiphop,19,PCA,0.65,0.8555555555555555,0.3333333333333333
hiphop,22,PCA,0.6,0.8722222222222222,0.34285714285714286
hiphop,25,PCA,0.6,0.8555555555555555,0.3157894736842105
hiphop,28,PCA,0.55,0.8833333333333333,0.34375
hiphop,31,PCA,0.55,0.8777777777777778,0.3333333333333333
hiphop,34,PCA,0.55,0.8777777777777778,0.3333333333333333
hiphop,37,PCA,0.5,0.9055555555555556,0.37037037037037035
hiphop,40,PCA,0.55,0.9055555555555556,0.39285714285714285
hiphop,43,PCA,0.5,0.9,0.35714285714285715
hiphop,46,PCA,0.45,0.9277777777777778,0.4090909090909091
hiphop,49,PCA,0.55,0.9055555555555556,0.39285714285714285
hiphop,52,PCA,0.5,0.9166666666666666,0.4
hiphop,55,PCA,0.45,0.9444444444444444,0.47368421052631576
hiphop,58,PCA,0.5,0.9277777777777778,0.43478260869565216
hiphop,61,PCA,0.5,0.9333333333333333,0.45454545454545453
hiphop,64,PCA,0.55,0.9444444444444444,0.5238095238095238
hiphop,67,PCA,0.5,0.9333333333333333,0.45454545454545453
hiphop,70,PCA,0.5,0.95,0.5263157894736842
hiphop,73,PCA,0.45,0.9444444444444444,0.47368421052631576
hiphop,76,PCA,0.45,0.9388888888888889,0.45
hiphop,79,PCA,0.4,0.9611111111111111,0.5333333333333333
hiphop,82,PCA,0.4,0.9388888888888889,0.42105263157894735
hiphop,85,PCA,0.3,0.9388888888888889,0.35294117647058826
hiphop,88,PCA,0.35,0.9444444444444444,0.4117647058823529
hiphop,91,PCA,0.3,0.9555555555555556,0.42857142857142855
hiphop,94,PCA,0.25,0.9611111111111111,0.4166666666666667
hiphop,97,PCA,0.3,0.9666666666666667,0.5
hiphop,100,PCA,0.3,0.9722222222222222,0.5454545454545454
hiphop,103,PCA,0.3,0.9722222222222222,0.5454545454545454
hiphop,106,PCA,0.15,0.9777777777777777,0.42857142857142855
hiphop,109,PCA,0.15,0.9833333333333333,0.5
hiphop,112,PCA,0.1,0.9833333333333333,0.4
hiphop,115,PCA,0.15,0.9666666666666667,0.3333333333333333
hiphop,118,PCA,0.15,0.9666666666666667,0.3333333333333333
hiphop,121,PCA,0.15,0.9666666666666667,0.3333333333333333
hiphop,124,PCA,0.15,0.9722222222222222,0.375
hiphop,127,PCA,0.15,0.9666666666666667,0.3333333333333333
hiphop,130,PCA,0.15,0.9722222222222222,0.375
hiphop,133,PCA,0.15,0.9833333333333333,0.5
hiphop,136,PCA,0.1,0.9888888888888889,0.5
hiphop,139,PCA,0.05,0.9888888888888889,0.3333333333333333
hiphop,142,PCA,0.05,0.9888888888888889,0.3333333333333333
hiphop,145,PCA,0.05,1.0,1.0
hiphop,148,PCA,0.1,1.0,1.0
hiphop,151,PCA,0.1,1.0,1.0
hiphop,154,PCA,0.0,1.0,nan
hiphop,157,PCA,0.0,1.0,nan
hiphop,160,PCA,0.0,1.0,nan
hiphop,163,PCA,0.0,1.0,nan
hiphop,166,PCA,0.0,1.0,nan
hiphop,169,PCA,0.0,1.0,nan
hiphop,172,PCA,0.0,1.0,nan
hiphop,175,PCA,0.0,1.0,nan
hiphop,178,PCA,0.0,1.0,nan
hiphop,181,PCA,0.0,1.0,nan
hiphop,184,PCA,0.0,1.0,nan
hiphop,187,PCA,0.0,1.0,nan
hiphop,190,PCA,0.0,1.0,nan
hiphop,193,PCA,0.0,1.0,nan
hiphop,196,PCA,0.0,1.0,nan
hiphop,1,LDA,0.95,0.7222222222222222,0.2753623188405797
hiphop,4,LDA,0.55,0.8611111111111112,0.3055555555555556
hiphop,7,LDA,0.55,0.8555555555555555,0.2972972972972973
hiphop,10,LDA,0.6,0.8555555555555555,0.3157894736842105
hiphop,13,LDA,0.65,0.85,0.325
hiphop,16,LDA,0.65,0.8722222222222222,0.3611111111111111
hiphop,19,LDA,0.7,0.8611111111111112,0.358974358974359
hiphop,22,LDA,0.65,0.8555555555555555,0.3333333333333333
hiphop,25,LDA,0.7,0.85,0.34146341463414637
hiphop,28,LDA,0.6,0.8888888888888888,0.375
hiphop,31,LDA,0.6,0.8944444444444445,0.3870967741935484
hiphop,34,LDA,0.6,0.8777777777777778,0.35294117647058826
hiphop,37,LDA,0.65,0.9,0.41935483870967744
hiphop,40,LDA,0.65,0.8888888888888888,0.3939393939393939
hiphop,43,LDA,0.7,0.8888888888888888,0.4117647058823529
hiphop,46,LDA,0.75,0.8888888888888888,0.42857142857142855
hiphop,49,LDA,0.75,0.8722222222222222,0.39473684210526316
hiphop,52,LDA,0.7,0.8666666666666667,0.3684210526315789
hiphop,55,LDA,0.75,0.9111111111111111,0.4838709677419355
hiphop,58,LDA,0.75,0.9277777777777778,0.5357142857142857
hiphop,61,LDA,0.75,0.9222222222222223,0.5172413793103449
hiphop,64,LDA,0.75,0.9166666666666666,0.5
hiphop,67,LDA,0.8,0.9166666666666666,0.5161290322580645
hiphop,70,LDA,0.75,0.9111111111111111,0.4838709677419355
hiphop,73,LDA,0.75,0.9,0.45454545454545453
hiphop,76,LDA,0.75,0.8888888888888888,0.42857142857142855
hiphop,79,LDA,0.75,0.8944444444444445,0.4411764705882353
hiphop,82,LDA,0.75,0.9,0.45454545454545453
hiphop,85,LDA,0.75,0.9055555555555556,0.46875
hiphop,88,LDA,0.7,0.9055555555555556,0.45161290322580644
hiphop,91,LDA,0.7,0.9,0.4375
hiphop,94,LDA,0.7,0.9055555555555556,0.45161290322580644
hiphop,97,LDA,0.7,0.9166666666666666,0.4827586206896552
hiphop,100,LDA,0.7,0.9111111111111111,0.4666666666666667
hiphop,103,LDA,0.7,0.9055555555555556,0.45161290322580644
hiphop,106,LDA,0.7,0.9166666666666666,0.4827586206896552
hiphop,109,LDA,0.7,0.9166666666666666,0.4827586206896552
hiphop,112,LDA,0.75,0.9111111111111111,0.4838709677419355
hiphop,115,LDA,0.7,0.9,0.4375
hiphop,118,LDA,0.75,0.9,0.45454545454545453
hiphop,121,LDA,0.7,0.8944444444444445,0.42424242424242425
hiphop,124,LDA,0.7,0.8833333333333333,0.4
hiphop,127,LDA,0.75,0.8944444444444445,0.4411764705882353
hiphop,130,LDA,0.7,0.8888888888888888,0.4117647058823529
hiphop,133,LDA,0.65,0.9,0.41935483870967744
hiphop,136,LDA,0.65,0.9,0.41935483870967744
hiphop,139,LDA,0.65,0.9055555555555556,0.43333333333333335
hiphop,142,LDA,0.6,0.9,0.4
hiphop,145,LDA,0.6,0.8888888888888888,0.375
hiphop,148,LDA,0.6,0.8888888888888888,0.375
hiphop,151,LDA,0.55,0.9,0.3793103448275862
hiphop,154,LDA,0.65,0.8888888888888888,0.3939393939393939
hiphop,157,LDA,0.6,0.8944444444444445,0.3870967741935484
hiphop,160,LDA,0.65,0.9055555555555556,0.43333333333333335
hiphop,163,LDA,0.65,0.9,0.41935483870967744
hiphop,166,LDA,0.75,0.9,0.45454545454545453
hiphop,169,LDA,0.75,0.8944444444444445,0.4411764705882353
hiphop,172,LDA,0.75,0.8944444444444445,0.4411764705882353
hiphop,175,LDA,0.65,0.9111111111111111,0.4482758620689655
hiphop,178,LDA,0.65,0.9111111111111111,0.4482758620689655
hiphop,181,LDA,0.65,0.9111111111111111,0.4482758620689655
hiphop,184,LDA,0.65,0.9,0.41935483870967744
hiphop,187,LDA,0.7,0.9,0.4375
hiphop,190,LDA,0.7,0.8888888888888888,0.4117647058823529
hiphop,193,LDA,0.75,0.8888888888888888,0.42857142857142855
hiphop,196,LDA,0.75,0.8833333333333333,0.4166666666666667
jazz,1,None,0.95,0.7166666666666667,0.2714285714285714
jazz,4,None,0.8,0.75,0.26229508196721313
jazz,7,None,0.8,0.8444444444444444,0.36363636363636365
jazz,10,None,0.85,0.8388888888888889,0.3695652173913043
jazz,13,None,0.9,0.85,0.4
jazz,16,None,0.9,0.8611111111111112,0.4186046511627907
jazz,19,None,0.85,0.8722222222222222,0.425
jazz,22,None,0.9,0.8777777777777778,0.45
jazz,25,None,0.85,0.9055555555555556,0.5
jazz,28,None,0.8,0.9166666666666666,0.5161290322580645
jazz,31,None,0.75,0.9111111111111111,0.4838709677419355
jazz,34,None,0.8,0.9111111111111111,0.5
jazz,37,None,0.8,0.9055555555555556,0.48484848484848486
jazz,40,None,0.75,0.9055555555555556,0.46875
jazz,43,None,0.75,0.9,0.45454545454545453
jazz,46,None,0.7,0.9111111111111111,0.4666666666666667
jazz,49,None,0.8,0.9277777777777778,0.5517241379310345
jazz,52,None,0.75,0.9333333333333333,0.5555555555555556
jazz,55,None,0.8,0.9444444444444444,0.6153846153846154
jazz,58,None,0.9,0.95,0.6666666666666666
jazz,61,None,0.75,0.9333333333333333,0.5555555555555556
jazz,64,None,0.7,0.9388888888888889,0.56
jazz,67,None,0.7,0.9555555555555556,0.6363636363636364
jazz,70,None,0.6,0.9555555555555556,0.6
jazz,73,None,0.65,0.9444444444444444,0.5652173913043478
jazz,76,None,0.55,0.95,0.55
jazz,79,None,0.55,0.9555555555555556,0.5789473684210527
jazz,82,None,0.55,0.9611111111111111,0.6111111111111112
jazz,85,None,0.6,0.95,0.5714285714285714
jazz,88,None,0.55,0.95,0.55
jazz,91,None,0.55,0.9555555555555556,0.5789473684210527
jazz,94,None,0.45,0.9555555555555556,0.5294117647058824
jazz,97,None,0.5,0.9555555555555556,0.5555555555555556
jazz,100,None,0.5,0.9611111111111111,0.5882352941176471
jazz,103,None,0.55,0.9722222222222222,0.6875
jazz,106,None,0.45,0.9722222222222222,0.6428571428571429
jazz,109,None,0.4,0.9722222222222222,0.6153846153846154
jazz,112,None,0.45,0.9777777777777777,0.6923076923076923
jazz,115,None,0.35,0.9722222222222222,0.5833333333333334
jazz,118,None,0.35,0.9777777777777777,0.6363636363636364
jazz,121,None,0.3,0.9888888888888889,0.75
jazz,124,None,0.25,0.9944444444444445,0.8333333333333334
jazz,127,None,0.15,0.9944444444444445,0.75
jazz,130,None,0.2,0.9888888888888889,0.6666666666666666
jazz,133,None,0.15,0.9888888888888889,0.6
jazz,136,None,0.1,0.9888888888888889,0.5
jazz,139,None,0.1,0.9944444444444445,0.6666666666666666
jazz,142,None,Null,Null,Null
jazz,145,None,Null,Null,Null
jazz,148,None,Null,Null,Null
jazz,151,None,Null,Null,Null
jazz,154,None,Null,Null,Null
jazz,157,None,Null,Null,Null
jazz,160,None,Null,Null,Null
jazz,163,None,Null,Null,Null
jazz,166,None,Null,Null,Null
jazz,169,None,Null,Null,Null
jazz,172,None,Null,Null,Null
jazz,175,None,Null,Null,Null
jazz,178,None,Null,Null,Null
jazz,181,None,Null,Null,Null
jazz,184,None,Null,Null,Null
jazz,187,None,Null,Null,Null
jazz,190,None,Null,Null,Null
jazz,193,None,Null,Null,Null
jazz,196,None,Null,Null,Null
jazz,1,PCA,1.0,0.0,0.1
jazz,4,PCA,0.9,0.7666666666666667,0.3
jazz,7,PCA,0.9,0.8,0.3333333333333333
jazz,10,PCA,0.85,0.8055555555555556,0.3269230769230769
jazz,13,PCA,0.85,0.8222222222222222,0.3469387755102041
jazz,16,PCA,0.85,0.8333333333333334,0.3617021276595745
jazz,19,PCA,0.85,0.8444444444444444,0.37777777777777777
jazz,22,PCA,0.95,0.8611111111111112,0.4318181818181818
jazz,25,PCA,0.8,0.9111111111111111,0.5
jazz,28,PCA,0.8,0.9,0.47058823529411764
jazz,31,PCA,0.85,0.9111111111111111,0.5151515151515151
jazz,34,PCA,0.8,0.9166666666666666,0.5161290322580645
jazz,37,PCA,0.85,0.9111111111111111,0.5151515151515151
jazz,40,PCA,0.85,0.9166666666666666,0.53125
jazz,43,PCA,0.85,0.9,0.4857142857142857
jazz,46,PCA,0.8,0.9333333333333333,0.5714285714285714
jazz,49,PCA,0.85,0.9388888888888889,0.6071428571428571
jazz,52,PCA,0.75,0.9222222222222223,0.5172413793103449
jazz,55,PCA,0.85,0.9277777777777778,0.5666666666666667
jazz,58,PCA,0.9,0.95,0.6666666666666666
jazz,61,PCA,0.75,0.9222222222222223,0.5172413793103449
jazz,64,PCA,0.7,0.9388888888888889,0.56
jazz,67,PCA,0.7,0.9611111111111111,0.6666666666666666
jazz,70,PCA,0.6,0.9611111111111111,0.631578947368421
jazz,73,PCA,0.65,0.9444444444444444,0.5652173913043478
jazz,76,PCA,0.55,0.9555555555555556,0.5789473684210527
jazz,79,PCA,0.55,0.9555555555555556,0.5789473684210527
jazz,82,PCA,0.55,0.9611111111111111,0.6111111111111112
jazz,85,PCA,0.55,0.9555555555555556,0.5789473684210527
jazz,88,PCA,0.5,0.9555555555555556,0.5555555555555556
jazz,91,PCA,0.5,0.95,0.5263157894736842
jazz,94,PCA,0.45,0.9555555555555556,0.5294117647058824
jazz,97,PCA,0.45,0.9555555555555556,0.5294117647058824
jazz,100,PCA,0.45,0.9555555555555556,0.5294117647058824
jazz,103,PCA,0.5,0.9722222222222222,0.6666666666666666
jazz,106,PCA,0.5,0.9722222222222222,0.6666666666666666
jazz,109,PCA,0.4,0.9666666666666667,0.5714285714285714
jazz,112,PCA,0.4,0.9666666666666667,0.5714285714285714
jazz,115,PCA,0.35,0.9722222222222222,0.5833333333333334
jazz,118,PCA,0.35,0.9833333333333333,0.7
jazz,121,PCA,0.3,0.9888888888888889,0.75
jazz,124,PCA,0.25,0.9944444444444445,0.8333333333333334
jazz,127,PCA,0.25,0.9944444444444445,0.8333333333333334
jazz,130,PCA,0.2,0.9888888888888889,0.6666666666666666
jazz,133,PCA,0.1,0.9888888888888889,0.5
jazz,136,PCA,0.1,0.9888888888888889,0.5
jazz,139,PCA,0.1,0.9944444444444445,0.6666666666666666
jazz,142,PCA,0.05,0.9944444444444445,0.5
jazz,145,PCA,0.05,0.9944444444444445,0.5
jazz,148,PCA,0.1,1.0,1.0
jazz,151,PCA,0.05,1.0,1.0
jazz,154,PCA,0.05,1.0,1.0
jazz,157,PCA,0.0,1.0,nan
jazz,160,PCA,0.0,1.0,nan
jazz,163,PCA,0.0,1.0,nan
jazz,166,PCA,0.0,1.0,nan
jazz,169,PCA,0.0,1.0,nan
jazz,172,PCA,0.0,1.0,nan
jazz,175,PCA,0.0,1.0,nan
jazz,178,PCA,0.0,1.0,nan
jazz,181,PCA,0.0,1.0,nan
jazz,184,PCA,0.0,1.0,nan
jazz,187,PCA,0.0,1.0,nan
jazz,190,PCA,0.0,1.0,nan
jazz,193,PCA,0.0,1.0,nan
jazz,196,PCA,0.0,1.0,nan
jazz,1,LDA,0.95,0.7166666666666667,0.2714285714285714
jazz,4,LDA,0.8,0.75,0.26229508196721313
jazz,7,LDA,0.8,0.8055555555555556,0.3137254901960784
jazz,10,LDA,0.9,0.8111111111111111,0.34615384615384615
jazz,13,LDA,0.9,0.8333333333333334,0.375
jazz,16,LDA,0.95,0.8222222222222222,0.37254901960784315
jazz,19,LDA,0.9,0.8222222222222222,0.36
jazz,22,LDA,0.95,0.8555555555555555,0.4222222222222222
jazz,25,LDA,0.95,0.9055555555555556,0.5277777777777778
jazz,28,LDA,0.9,0.8888888888888888,0.47368421052631576
jazz,31,LDA,1.0,0.8888888888888888,0.5
jazz,34,LDA,1.0,0.8944444444444445,0.5128205128205128
jazz,37,LDA,1.0,0.8944444444444445,0.5128205128205128
jazz,40,LDA,1.0,0.8944444444444445,0.5128205128205128
jazz,43,LDA,1.0,0.8944444444444445,0.5128205128205128
jazz,46,LDA,0.95,0.9111111111111111,0.5428571428571428
jazz,49,LDA,0.95,0.9166666666666666,0.5588235294117647
jazz,52,LDA,0.95,0.9,0.5135135135135135
jazz,55,LDA,0.95,0.9111111111111111,0.5428571428571428
jazz,58,LDA,0.95,0.9166666666666666,0.5588235294117647
jazz,61,LDA,0.95,0.9055555555555556,0.5277777777777778
jazz,64,LDA,0.9,0.9166666666666666,0.5454545454545454
jazz,67,LDA,0.9,0.9111111111111111,0.5294117647058824
jazz,70,LDA,0.9,0.9055555555555556,0.5142857142857142
jazz,73,LDA,0.95,0.9,0.5135135135135135
jazz,76,LDA,0.95,0.8944444444444445,0.5
jazz,79,LDA,0.9,0.9,0.5
jazz,82,LDA,0.85,0.8944444444444445,0.4722222222222222
jazz,85,LDA,0.85,0.9,0.4857142857142857
jazz,88,LDA,0.85,0.9,0.4857142857142857
jazz,91,LDA,0.85,0.9,0.4857142857142857
jazz,94,LDA,0.85,0.9,0.4857142857142857
jazz,97,LDA,0.85,0.8944444444444445,0.4722222222222222
jazz,100,LDA,0.85,0.8944444444444445,0.4722222222222222
jazz,103,LDA,0.8,0.8888888888888888,0.4444444444444444
jazz,106,LDA,0.8,0.8944444444444445,0.45714285714285713
jazz,109,LDA,0.85,0.8888888888888888,0.4594594594594595
jazz,112,LDA,0.9,0.8833333333333333,0.46153846153846156
jazz,115,LDA,0.9,0.8888888888888888,0.47368421052631576
jazz,118,LDA,0.9,0.8944444444444445,0.4864864864864865
jazz,121,LDA,0.9,0.8888888888888888,0.47368421052631576
jazz,124,LDA,0.9,0.8944444444444445,0.4864864864864865
jazz,127,LDA,0.85,0.8944444444444445,0.4722222222222222
jazz,130,LDA,0.85,0.8944444444444445,0.4722222222222222
jazz,133,LDA,0.85,0.9111111111111111,0.5151515151515151
jazz,136,LDA,0.85,0.9222222222222223,0.5483870967741935
jazz,139,LDA,0.85,0.9166666666666666,0.53125
jazz,142,LDA,0.9,0.9222222222222223,0.5625
jazz,145,LDA,0.9,0.9222222222222223,0.5625
jazz,148,LDA,0.85,0.9277777777777778,0.5666666666666667
jazz,151,LDA,0.85,0.9333333333333333,0.5862068965517241
jazz,154,LDA,0.85,0.9333333333333333,0.5862068965517241
jazz,157,LDA,0.85,0.9333333333333333,0.5862068965517241
jazz,160,LDA,0.85,0.9333333333333333,0.5862068965517241
jazz,163,LDA,0.85,0.9333333333333333,0.5862068965517241
jazz,166,LDA,0.85,0.9444444444444444,0.6296296296296297
jazz,169,LDA,0.85,0.95,0.6538461538461539
jazz,172,LDA,0.85,0.9555555555555556,0.68
jazz,175,LDA,0.85,0.9611111111111111,0.7083333333333334
jazz,178,LDA,0.9,0.95,0.6666666666666666
jazz,181,LDA,0.9,0.9444444444444444,0.6428571428571429
jazz,184,LDA,0.9,0.9555555555555556,0.6923076923076923
jazz,187,LDA,0.9,0.9555555555555556,0.6923076923076923
jazz,190,LDA,0.9,0.9277777777777778,0.5806451612903226
jazz,193,LDA,0.9,0.9277777777777778,0.5806451612903226
jazz,196,LDA,0.9,0.9333333333333333,0.6
